objid,ra,dec,u,g,r,i,photometric_z,specObjID,redshift,redshift_error,class,spec_z,zmag,u_g,g_r,r_i,i_z,r_mag
1237667322188792006,199.174802771161,26.1318099450691,23.15302,22.64523,22.49802,21.72295,22.82688,2525419118346135552,0.01321201,8.379808e-06,GALAXY,0.01321201,22.82688,0.50779,0.14721000000000117,0.7750699999999995,-1.1039299999999983,22.49802
1237651539796885792,236.326022773853,57.4097004534512,16.92391,15.87383,15.49836,15.28211,15.16479,694802872830814208,0.01322501,8.084418e-06,GALAXY,0.01322501,15.16479,1.0500799999999995,0.37546999999999997,0.2162500000000005,0.11731999999999942,15.49836
1237664291534536771,174.257866080457,15.570560004211,15.8642,14.57362,13.95069,13.60606,13.37992,1976064619357169664,0.0132499,8.369166e-06,GALAXY,0.0132499,13.37992,1.2905800000000003,0.6229300000000002,0.34463000000000044,0.22613999999999912,13.95069
1237662262703685684,209.130721886089,8.35330336542333,17.52808,16.61174,16.15558,15.93559,15.73008,2034579541913004032,0.01329706,5.686778e-06,GALAXY,0.01329706,15.73008,0.9163399999999982,0.45616000000000057,0.21999000000000102,0.2055100000000003,16.15558
1237661060647878982,50.1046709847148,42.5471132496396,16.90942,14.653,13.61577,13.09211,12.67667,1875871065893267456,0.01329865,6.307248e-06,GALAXY,0.01329865,12.67667,2.2564200000000003,1.037230000000001,0.5236599999999996,0.41544000000000025,13.61577
1237662195612319972,220.679979612051,37.489871707381,18.57247,17.47499,17.03517,16.84147,16.71415,1556143531976845312,0.01330659,1.283034e-05,GALAXY,0.01330659,16.71415,1.097480000000001,0.43981999999999744,0.19369999999999976,0.127320000000001,17.03517
1237668585971056876,172.035015779271,17.3848634305314,23.77496,21.18265,20.75692,20.39907,20.08249,6631615423774478336,0.01332733,5.440504e-05,GALAXY,0.01332733,20.08249,2.5923100000000012,0.42572999999999794,0.35785000000000267,0.3165799999999983,20.75692
1237662236398256241,197.881885978253,8.74320615796515,16.25903,15.02324,14.54273,14.23551,14.04773,2022131416136968192,0.0133279,9.87206e-06,GALAXY,0.0133279,14.04773,1.2357899999999997,0.4805099999999989,0.30722000000000094,0.18778000000000006,14.54273
1237652933492671268,308.9940336762,-6.88734746469345,17.94285,16.88178,16.48641,16.28821,16.11235,713886822819719168,0.01334517,1.637375e-05,GALAXY,0.01334517,16.11235,1.0610700000000008,0.3953699999999998,0.19819999999999993,0.17586000000000013,16.48641
1237661059574465600,50.2558101939355,41.4344626658023,19.03396,17.06026,16.11798,15.64559,15.26888,1874663801874311168,0.01337575,9.079861e-06,GALAXY,0.01337575,15.26888,1.973700000000001,0.9422800000000002,0.472389999999999,0.376710000000001,16.11798
1237662264851824699,210.823981057313,10.0612126301359,17.33159,16.46497,16.13931,16.02303,15.91931,2036847827975432192,0.01339947,5.116619e-06,GALAXY,0.01339947,15.91931,0.8666199999999975,0.3256600000000027,0.11627999999999972,0.10371999999999915,16.13931
1237679322859635200,31.0777496080412,-4.88762579576322,25.11395,20.39921,20.22253,20.31289,20.97961,4946187517013807104,0.01341949,5.844051e-05,GALAXY,0.01341949,20.97961,4.714739999999999,0.17668000000000106,-0.09036000000000044,-0.6667200000000015,20.22253
1237652947456360497,10.3728013796939,-10.0132387318962,18.49907,16.43542,15.80427,15.49315,15.48338,738673113176238080,0.01346152,3.707877e-05,GALAXY,0.01346152,15.48338,2.063649999999999,0.6311499999999999,0.31112000000000073,0.009769999999999612,15.80427
1237667448882921552,199.082136854152,25.4302431064226,18.98741,17.70891,17.24419,17.04978,16.86442,2998439748235716608,0.01348929,1.769996e-05,GALAXY,0.01348929,16.86442,1.278500000000001,0.4647199999999998,0.1944100000000013,0.1853599999999993,17.24419
1237648704579764350,189.512354598556,0.177069786409273,21.92059,21.30329,21.31472,21.16274,20.80244,4332495371865706496,0.01349002,9.524905e-06,GALAXY,0.01349002,20.80244,0.6173000000000002,-0.011430000000000717,0.15198000000000178,0.36029999999999873,21.31472
1237654602100375655,150.26402362145,4.61927978658616,16.68185,15.19599,14.56171,14.23017,13.99669,644163768942618624,0.01350064,8.974576e-06,GALAXY,0.01350064,13.99669,1.4858600000000006,0.6342800000000004,0.3315400000000004,0.23348000000000013,14.56171
1237671125369946377,131.894477771642,11.7268787868491,17.99001,17.06321,16.71354,16.50336,16.41872,2733700705624811520,0.01350123,6.269692e-06,GALAXY,0.01350123,16.41872,0.9268000000000001,0.34967000000000326,0.2101799999999976,0.08464000000000027,16.71354
1237661085345514025,124.700582299352,23.0169936045323,18.79293,17.56375,17.14553,16.98865,17.02856,2168599274705676288,0.01353243,9.271861e-06,GALAXY,0.01353243,17.02856,1.2291799999999995,0.41821999999999804,0.15688000000000102,-0.039909999999999,17.14553
1237661088029999335,123.611267891926,24.7346550509242,18.9876,17.73386,17.39233,17.32287,17.37263,1784645685161781248,0.01355015,1.647963e-05,GALAXY,0.01355015,17.37263,1.2537400000000005,0.3415299999999988,0.06945999999999941,-0.04975999999999914,17.39233
1237662307264889060,219.740952124337,37.5804657013729,17.61338,16.42198,16.04527,15.85223,15.84636,1556115219552430080,0.01358946,2.588865e-05,GALAXY,0.01358946,15.84636,1.191399999999998,0.37671000000000276,0.1930399999999981,0.00586999999999982,16.04527
1237668350279221444,205.157398783818,17.0947562496401,19.63906,18.28478,18.09163,18.7958,19.21502,2935373684572973056,0.01364294,1.161201e-05,GALAXY,0.01364294,19.21502,1.3542799999999993,0.19315000000000282,-0.7041700000000013,-0.41921999999999926,18.09163
1237662263245603117,220.875082821868,7.78679289588882,18.66835,17.92392,17.7481,17.71007,17.64804,2041284909011593216,0.01365244,6.000377e-06,GALAXY,0.01365244,17.64804,0.7444300000000013,0.1758199999999981,0.03802999999999912,0.06203000000000003,17.7481
1237662194001313824,218.981808750293,36.7195476341136,16.42307,14.57436,13.79665,13.3929,13.11093,1556057770069878784,0.0136749,8.376921e-06,GALAXY,0.0136749,13.11093,1.8487099999999987,0.7777100000000008,0.4037500000000005,0.2819699999999994,13.79665
1237678877781262940,316.874049166378,9.35379841652713,17.07993,15.95407,15.60415,15.46617,15.3833,819736813198403584,0.01370667,1.295347e-05,GALAXY,0.01370667,15.3833,1.1258600000000012,0.3499199999999991,0.13798000000000066,0.08286999999999978,15.60415
1237662237477241008,210.060402011337,8.96705211729098,16.22765,14.85919,14.11363,13.72364,13.37675,2034549030465333248,0.01371101,1.575447e-05,GALAXY,0.01371101,13.37675,1.3684600000000007,0.7455599999999993,0.38999000000000095,0.34689000000000014,14.11363
1237663782591791116,11.3958284958158,-1.10395957475581,20.82243,20.60752,20.56447,20.61009,20.87008,1683235528406755328,0.01372564,7.528681e-06,GALAXY,0.01372564,20.87008,0.2149099999999997,0.04305000000000092,-0.04561999999999955,-0.25999000000000194,20.56447
1237658203422982324,139.557884203373,38.6533939894025,19.0371,18.05616,17.71729,17.54102,17.38375,1365839232408512512,0.01373303,7.73197e-06,GALAXY,0.01373303,17.38375,0.9809400000000004,0.33887,0.17626999999999882,0.15727000000000046,17.71729
1237664878876229777,142.536622759665,29.3754722354197,18.87381,17.71124,17.23483,16.99256,16.85242,2183271433952585728,0.01375215,1.170491e-05,GALAXY,0.01375215,16.85242,1.1625699999999988,0.47641000000000133,0.24226999999999776,0.14014000000000237,17.23483
1237661086956126644,123.935733428086,23.927738391686,18.98155,17.83847,17.25452,17.01184,16.82041,1784601704696670208,0.01375507,8.970588e-06,GALAXY,0.01375507,16.82041,1.1430799999999977,0.5839500000000015,0.24268,0.19143000000000043,17.25452
1237662307802808460,222.558596922217,36.9425042286508,18.78624,17.57318,17.19441,17.0113,16.80055,1557264758976047104,0.01380643,1.543726e-05,GALAXY,0.01380643,16.80055,1.2130599999999987,0.3787699999999994,0.18311000000000277,0.21074999999999733,17.19441
1237661085882253647,124.109608811624,23.1425302399435,17.90639,16.46998,16.01928,15.76074,15.58443,1784575041539696640,0.01381743,1.47989e-05,GALAXY,0.01381743,15.58443,1.4364099999999986,0.4507000000000012,0.2585399999999982,0.17631000000000085,16.01928
1237658491207614567,184.63363090482,8.75572790483109,17.71865,16.78609,16.56993,16.45032,16.3911,1384892389495171072,0.0138336,7.11554e-06,GALAXY,0.0138336,16.3911,0.9325599999999987,0.21616000000000213,0.119609999999998,0.05921999999999983,16.56993
1237664092367159705,141.273970939627,30.5160402087282,24.63466,24.57998,23.63386,22.25744,22.8269,2182002872244267008,0.01390355,3.221531e-05,GALAXY,0.01390355,22.8269,0.05468000000000117,0.9461200000000005,1.3764199999999995,-0.5694599999999994,23.63386
1237657189836063007,10.5295406426055,-1.02514612214791,19.53079,19.02216,18.89403,18.97951,18.7927,4040957657003347968,0.01395057,6.113856e-06,GALAXY,0.01395057,18.7927,0.5086300000000001,0.12812999999999874,-0.08548000000000044,0.18681000000000125,18.89403
1237661949191847956,210.62424945228,10.7081025313884,17.34594,16.56197,16.40567,16.3291,16.26366,1917459831891978240,0.01395376,5.440858e-06,GALAXY,0.01395376,16.26366,0.7839700000000001,0.1562999999999981,0.07657000000000025,0.06543999999999883,16.40567
1237667447801381136,179.378537351931,25.2546269553504,19.69938,18.10158,17.45073,17.14657,16.95642,2830684779379189760,0.01395616,4.530156e-05,GALAXY,0.01395616,16.95642,1.597800000000003,0.6508499999999984,0.30415999999999954,0.19014999999999915,17.45073
1237667916489097344,172.765374643884,20.2356150112073,16.34697,14.96674,14.14528,13.75182,13.45175,2817104991142045696,0.01396062,9.474486e-06,GALAXY,0.01396062,13.45175,1.3802299999999992,0.8214600000000001,0.39345999999999925,0.30006999999999984,14.14528
1237667429554978919,136.326414444233,18.4421993375162,16.85477,15.21572,14.47017,14.11567,13.81472,2572708837001816064,0.01397053,7.949836e-06,GALAXY,0.01397053,13.81472,1.6390499999999992,0.7455499999999997,0.3544999999999998,0.3009500000000003,14.47017
1237662667499766083,247.506569454666,24.9418252884363,18.55762,17.66641,17.38878,17.25316,17.09855,1771179146051872768,0.01397078,5.415012e-06,GALAXY,0.01397078,17.09855,0.891210000000001,0.2776299999999985,0.1356199999999994,0.1546100000000017,17.38878
1237661959368409176,201.662284517589,51.7774644247692,17.06987,15.77491,15.06254,14.66104,14.31886,1877050849235068928,0.01397555,1.10623e-05,GALAXY,0.01397555,14.31886,1.2949600000000014,0.71237,0.4015000000000004,0.34217999999999904,15.06254
1237667781751931075,162.794797658212,20.1704363066964,16.4521,14.75298,13.92232,13.46603,13.0979,2796815152714901504,0.01398774,1.269369e-05,GALAXY,0.01398774,13.0979,1.6991200000000006,0.8306600000000017,0.4562899999999992,0.36813000000000073,13.92232
1237662701861208290,239.834933176122,57.8671564754633,24.60495,21.51885,21.75385,21.42838,21.11081,9478064422260068352,0.01402643,1.575555e-05,GALAXY,0.01402643,21.11081,3.0860999999999983,-0.23499999999999943,0.32546999999999926,0.3175699999999999,21.75385
1237661383306576187,138.954941838682,32.4885582571538,19.20414,18.02886,17.7184,17.51917,17.34484,1792495099142236160,0.01405691,1.476007e-05,GALAXY,0.01405691,17.34484,1.1752799999999972,0.3104600000000026,0.19923000000000002,0.17432999999999765,17.7184
1237665101138428079,217.068042675021,29.731857294201,17.8782,16.62763,16.04557,15.77475,15.57614,2401609987953551360,0.01406426,2.737462e-05,GALAXY,0.01406426,15.57614,1.2505699999999997,0.5820599999999985,0.2708200000000023,0.19860999999999862,16.04557
1237662695964999963,241.062066419989,21.7640035240789,16.87255,15.7621,15.23104,14.92736,14.71886,2446737242970941440,0.01413497,1.283842e-05,GALAXY,0.01413497,14.71886,1.1104500000000002,0.5310600000000001,0.30367999999999995,0.2085000000000008,15.23104
1237654608531226898,184.390121863433,63.824607016344,18.86738,17.89117,17.51339,17.41036,17.46608,674427552089008128,0.01414324,1.161743e-05,GALAXY,0.01414324,17.46608,0.9762100000000018,0.3777799999999978,0.1030300000000004,-0.05572000000000088,17.51339
1237664834851570090,125.574591442565,20.0882723320171,18.71088,17.48491,16.98584,16.74335,16.57424,2169664426662193152,0.0141827,1.089215e-05,GALAXY,0.0141827,16.57424,1.2259700000000002,0.4990699999999997,0.2424900000000001,0.16910999999999987,16.98584
1237665129083240494,191.849030370234,35.352071701446,15.69622,13.86072,13.08713,12.67673,12.41669,2237265707521828864,0.01419697,6.780866e-06,GALAXY,0.01419697,12.41669,1.8354999999999997,0.7735900000000004,0.410400000000001,0.26004000000000005,13.08713
1237678617398674402,316.285761360137,0.53982139142838,19.54535,19.16042,18.88027,18.72236,18.68077,1153095549734381568,0.01421596,5.663961e-06,GALAXY,0.01421596,18.68077,0.38493000000000066,0.280149999999999,0.1579100000000011,0.04158999999999935,18.88027
1237654953739157720,246.883910886585,48.715301069628,18.37147,16.5959,16.01133,15.66382,15.45793,703730908473092096,0.0142424,1.641623e-05,GALAXY,0.0142424,15.45793,1.7755699999999983,0.5845699999999994,0.34751000000000154,0.20589000000000013,16.01133
1237661068162892161,123.715044164703,6.174749351997,17.27094,16.56335,16.33581,16.18233,16.0539,1458201781916952576,0.01427195,7.94211e-06,GALAXY,0.01427195,16.0539,0.7075899999999997,0.22754000000000119,0.15347999999999828,0.1284300000000016,16.33581
1237662637974421613,213.330541428936,14.0117645259455,18.0867,17.33273,17.23174,17.24248,17.17177,1920897723884660736,0.01428178,3.845073e-06,GALAXY,0.01428178,17.17177,0.7539699999999989,0.10099000000000302,-0.01074000000000197,0.07071000000000183,17.23174
1237665536540934566,238.781849183706,21.0351157646265,19.05934,17.89412,17.61128,17.44746,17.56933,2444340577181919232,0.01428447,6.440689e-06,GALAXY,0.01428447,17.56933,1.165219999999998,0.2828400000000002,0.1638200000000012,-0.12187000000000126,17.61128
1237665227312791767,204.780594561852,31.2859284953193,18.97463,18.12515,17.8426,17.78249,17.62767,2357733700461946880,0.01429456,5.742196e-06,GALAXY,0.01429456,17.62767,0.8494799999999998,0.2825500000000005,0.06011000000000166,0.15482000000000085,17.8426
1237663784201748653,10.0188606467039,0.0482613889029237,19.19329,18.2154,18.005,17.88719,17.89383,1221674009154840576,0.01431353,1.043335e-05,GALAXY,0.01431353,17.89383,0.9778900000000021,0.21039999999999992,0.11780999999999864,-0.006640000000000867,18.005
1237678598609305777,318.74381364297,2.83021385209682,22.07105,21.68042,21.6951,21.51404,22.26126,12739652694643593216,0.01434189,1.47854e-05,GALAXY,0.01434189,22.26126,0.39062999999999803,-0.014679999999998472,0.18105999999999867,-0.7472199999999987,21.6951
1237665102221410567,239.016494695788,22.2044631530587,19.719,18.51483,18.04525,18.04559,18.22641,2446672646662809600,0.01436998,5.520119e-05,GALAXY,0.01436998,18.22641,1.2041700000000013,0.46958000000000055,-0.00034000000000133923,-0.18082000000000065,18.04525
1237654381977141468,135.816182432491,51.1513949025717,18.7026,17.62587,17.20354,17.02193,16.88546,620545704456120320,0.01437987,5.463146e-06,GALAXY,0.01437987,16.88546,1.0767300000000013,0.42232999999999876,0.18160999999999916,0.13647000000000276,17.20354
1237665126943228036,211.634255009766,30.8940810637075,17.93027,16.91792,16.38093,16.12063,15.93673,2392622577861289984,0.01438729,7.365249e-06,GALAXY,0.01438729,15.93673,1.0123500000000014,0.5369899999999994,0.26030000000000086,0.18389999999999773,16.38093
1237654600491728921,154.731416114304,3.66016748700999,17.86415,17.08748,16.79489,16.69606,16.55755,646285827491522560,0.01439044,5.427652e-06,GALAXY,0.01439044,16.55755,0.7766699999999993,0.29259000000000057,0.09882999999999953,0.13851000000000013,16.79489
1237665128553251025,210.456728585955,32.3429672402413,18.13132,16.79848,16.27673,16.0097,15.8137,2388165439059421184,0.01443152,1.161552e-05,GALAXY,0.01443152,15.8137,1.3328399999999974,0.5217500000000008,0.2670300000000019,0.19599999999999795,16.27673
1237665128553316388,210.585657862723,32.4481662422386,16.70708,15.04998,14.2699,13.83382,13.49646,2388169837105932288,0.01445431,8.974083e-06,GALAXY,0.01445431,13.49646,1.6571000000000016,0.7800799999999999,0.43608000000000047,0.33735999999999855,14.2699
1237668289076986028,139.731428137842,14.3048731574776,17.34513,15.93549,15.48499,15.24656,15.07113,2747267854763059200,0.01445874,6.818584e-06,GALAXY,0.01445874,15.07113,1.4096400000000013,0.4504999999999999,0.23842999999999925,0.17543000000000042,15.48499
1237665428636041246,218.777806711444,25.6306645261888,17.64285,16.91071,16.66656,16.57419,16.41147,2403956069379368960,0.01446001,4.105666e-06,GALAXY,0.01446001,16.41147,0.7321399999999976,0.2441500000000012,0.09236999999999895,0.1627200000000002,16.66656
1237667429020729529,142.538181027596,20.0908465238035,15.58479,14.09292,13.2896,12.90914,12.57881,2577185223850616832,0.01447395,1.412004e-05,GALAXY,0.01447395,12.57881,1.4918700000000005,0.8033199999999994,0.38045999999999935,0.33033,13.2896
1237657770706272472,139.536712087282,47.6144261639034,21.14956,21.2195,21.43661,21.3877,22.17883,8234841381769859072,0.01447702,7.511168e-06,GALAXY,0.01447702,22.17883,-0.069939999999999,-0.2171100000000017,0.048910000000002896,-0.7911300000000026,21.43661
1237662637974421602,213.32103327176,14.0271008971619,18.35292,17.38664,17.29077,17.25687,17.25515,1920900197785823232,0.01450179,5.012293e-05,GALAXY,0.01450179,17.25515,0.9662800000000011,0.09587000000000145,0.03389999999999915,0.0017199999999988336,17.29077
1237658612523204717,188.008963179438,49.6316321430831,17.2444,16.59952,16.49012,16.5527,16.7247,1093265896333404160,0.01451171,3.871458e-06,GALAXY,0.01451171,16.7247,0.6448800000000006,0.10939999999999728,-0.06258000000000052,-0.17199999999999704,16.49012
1237661065478275280,122.769831555728,6.29860513599988,16.21176,15.3315,14.86601,14.59796,14.37145,1458143782678587392,0.0145131,1.350463e-05,GALAXY,0.0145131,14.37145,0.8802600000000016,0.46549000000000085,0.2680499999999988,0.2265100000000011,14.86601
